,,,,,,,,,,,,,,,,,,,
,Core,Date Added,Stock,Setup,"Core 
Execution","Stock 
Execution",VAR,Entry Stop,Entry Limit,Sizing,Cut,-0.5R Cut Loss,Shares,Order Filled,Cancel Order,Picker,Return,7 day % change,
,FALSE,12/17/2024,MSTR,Coil,HOLD,,"10,000.00",437.61,439.80,356.04,406.45,397.92,130,FALSE,TRUE,Jeremy,,-7.31%,
,FALSE,12/18/2024,GAMB,Momentum,ADJUST,,"5,000.00",16.10,16.18,14.50,15.34,15.34,"3,130",FALSE,FALSE,Ange,,-1.30%,
,FALSE,12/18/2024,NNOX,Range,HOLD,,"5,000.00",7.56,7.60,6.56,7.08,7.08,"5,000",FALSE,FALSE,Ange,,12.22%,
,FALSE,12/20/2024,RBRK,Coil,HOLD,,"10,000.00",,,,,,,FALSE,FALSE,Neil,,3.37%,
,FALSE,12/20/2024,CORZ,Coil,HOLD,,"10,000.00",,,,,,,FALSE,FALSE,Neil,,-0.57%,
,FALSE,12/20/2024,ONON,Coil,HOLD,,"10,000.00",,,,,,,FALSE,FALSE,Neil,,-2.64%,
,FALSE,12/20/2024,DECK,blue sky,HOLD,,"10,000.00",,,,,,,FALSE,FALSE,Neil,,-1.83%,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
